log_level,response_time_ms,http_status_code,log_message_length,log_word_count,hour,is_weekend,service_type,namespace_name,container_name
DEBUG,,,27,4,0,False,service,production,product-service
INFO,66.38,204.0,36,5,0,False,service,production,payment-service
INFO,99.12,200.0,321,27,0,False,service,production,notification-service
INFO,,121.0,292,20,0,False,service,production,order-service
DEBUG,,,251,33,0,False,service,production,analytics-service
DEBUG,55.14,,256,33,0,False,service,production,product-service
INFO,25.73,200.0,508,67,0,False,service,production,notification-service
INFO,81.01,289.0,52,6,0,False,service,production,product-service
INFO,71.51,200.0,331,30,0,False,service,production,product-service
INFO,28.11,201.0,337,29,0,False,service,production,order-service
DEBUG,,,275,33,0,False,service,production,order-service
INFO,251.53,251.0,87,15,0,False,service,production,analytics-service
DEBUG,,,275,33,0,False,service,production,user-service
INFO,86.67,200.0,31,5,0,False,service,production,payment-service
INFO,,214.0,516,65,0,False,service,production,order-service
INFO,99.48,200.0,498,68,0,False,api,production,api-gateway
INFO,47.25,201.0,514,68,0,False,service,production,payment-service
INFO,84.57,,206,25,0,False,service,production,user-service
INFO,,,34,4,0,False,service,production,order-service
INFO,77.47,,55,6,0,False,service,production,payment-service
DEBUG,,242.0,71,7,0,False,service,production,order-service
INFO,,,35,4,0,False,service,production,analytics-service
INFO,,250.0,401,49,0,False,api,production,api-gateway
INFO,84.48,200.0,490,63,0,False,service,production,payment-service
INFO,52.5,503.0,52,6,0,False,service,production,product-service
INFO,,119.0,418,37,0,False,service,production,analytics-service
INFO,73.16,503.0,53,6,0,False,service,production,order-service
INFO,,207.0,272,19,0,False,service,production,notification-service
INFO,46.26,200.0,472,64,0,False,service,production,product-service
INFO,,184.0,496,61,0,False,service,production,payment-service
INFO,94.42,200.0,468,63,0,False,service,production,user-service
INFO,40.26,201.0,321,29,0,False,service,production,notification-service
INFO,32.02,503.0,323,29,0,False,service,production,product-service
INFO,51.88,,40,6,0,False,service,production,order-service
INFO,,230.0,511,61,0,False,service,production,user-service
INFO,,191.0,41,5,0,False,service,production,analytics-service
INFO,69.74,191.0,59,6,0,False,service,production,analytics-service
ERROR,,191.0,48,5,0,False,api,production,api-gateway
INFO,35.07,200.0,349,34,0,False,api,production,api-gateway
INFO,,200.0,388,32,0,False,service,production,user-service
DEBUG,,,77,7,0,False,api,production,api-gateway
DEBUG,,,267,33,0,False,service,production,analytics-service
INFO,57.09,200.0,492,64,0,False,service,production,payment-service
INFO,,154.0,244,19,0,False,service,production,payment-service
DEBUG,81.6,,40,6,0,False,api,production,api-gateway
INFO,47.29,200.0,492,64,0,False,service,production,analytics-service
INFO,58.29,200.0,37,5,0,False,service,production,user-service
INFO,31.34,200.0,28,5,0,False,service,production,order-service
INFO,,,47,5,0,False,service,production,user-service
INFO,36.12,201.0,487,63,0,False,api,production,api-gateway
INFO,,,22,5,0,False,service,production,notification-service
INFO,,,51,5,0,False,service,production,payment-service
INFO,,,47,5,0,False,service,production,product-service
INFO,88.12,200.0,40,5,0,False,service,production,order-service
INFO,,222.0,410,49,0,False,service,production,payment-service
INFO,65.4,200.0,310,29,0,False,service,production,payment-service
ERROR,,278.0,51,5,0,False,service,production,order-service
INFO,,222.0,292,20,0,False,service,production,order-service
INFO,31.9,201.0,481,61,0,False,service,production,analytics-service
INFO,,115.0,388,36,0,False,service,production,user-service
INFO,,539.0,55,5,0,False,service,production,product-service
INFO,93.36,539.0,60,6,0,False,service,production,order-service
INFO,294.15,,125,17,0,False,service,production,analytics-service
INFO,70.24,204.0,514,68,0,False,service,production,user-service
INFO,95.69,200.0,31,5,0,False,service,production,product-service
INFO,93.66,200.0,35,5,0,False,service,production,notification-service
INFO,40.33,,47,6,0,False,service,production,user-service
INFO,22.53,200.0,339,30,0,False,service,production,analytics-service
INFO,53.8,200.0,329,29,0,False,service,production,payment-service
DEBUG,,,31,4,0,False,api,production,api-gateway
INFO,76.14,200.0,334,30,0,False,service,production,analytics-service
INFO,,233.0,386,31,0,False,service,production,notification-service
INFO,61.13,200.0,461,60,0,False,service,production,payment-service
INFO,37.76,201.0,41,5,0,False,service,production,notification-service
INFO,,495.0,47,5,0,False,service,production,order-service
INFO,87.3,201.0,470,63,0,False,service,production,user-service
INFO,90.73,,60,6,0,False,service,production,payment-service
INFO,97.53,,54,6,0,False,service,production,payment-service
DEBUG,,,73,7,0,False,service,production,product-service
INFO,,,22,5,0,False,service,production,product-service
INFO,490.3,490.0,76,12,0,False,api,production,api-gateway
INFO,94.24,201.0,45,5,0,False,service,production,order-service
INFO,97.65,200.0,39,5,0,False,service,production,analytics-service
INFO,40.42,500.0,42,5,0,False,service,production,notification-service
INFO,69.8,200.0,340,30,0,False,service,production,notification-service
INFO,,207.0,389,48,0,False,service,production,payment-service
INFO,92.66,200.0,311,27,0,False,service,production,payment-service
INFO,,107.0,405,36,0,False,service,production,notification-service
DEBUG,,,100,9,0,False,api,production,api-gateway
INFO,,281.0,51,5,0,False,service,production,payment-service
INFO,90.11,281.0,50,6,0,False,service,production,analytics-service
INFO,88.12,200.0,481,61,0,False,service,production,notification-service
INFO,40.32,200.0,507,64,0,False,service,production,notification-service
INFO,75.91,204.0,498,64,0,False,service,production,payment-service
INFO,244.21,478.0,101,16,0,False,service,production,payment-service
INFO,417.89,417.0,84,15,0,False,service,production,notification-service
INFO,27.47,200.0,454,60,0,False,service,production,user-service
INFO,92.48,200.0,34,5,0,False,api,production,api-gateway
INFO,,,35,4,0,False,service,production,user-service
INFO,21.4,200.0,40,5,0,False,service,production,notification-service
INFO,,,35,4,0,False,service,production,payment-service
INFO,68.68,304.0,30,5,0,False,service,production,payment-service
INFO,93.95,,50,6,0,False,service,production,payment-service
INFO,,137.0,536,65,0,False,service,production,product-service
INFO,,,47,5,0,False,service,production,product-service
INFO,37.76,200.0,44,5,0,False,service,production,notification-service
DEBUG,24.08,,261,33,0,False,service,production,notification-service
INFO,79.9,241.0,45,6,0,False,service,production,order-service
INFO,,241.0,42,6,0,False,service,production,order-service
INFO,258.26,258.0,85,15,0,False,service,production,analytics-service
DEBUG,,,27,4,0,False,service,production,order-service
INFO,,,22,5,0,False,service,production,product-service
INFO,99.52,200.0,505,67,0,False,service,production,payment-service
INFO,60.94,201.0,507,67,0,False,service,production,user-service
INFO,,198.0,291,20,0,False,service,production,user-service
INFO,84.44,200.0,487,67,0,False,service,production,order-service
INFO,,,35,4,0,False,service,production,order-service
DEBUG,,,27,4,0,False,service,production,user-service
DEBUG,,,35,6,0,False,api,production,api-gateway
DEBUG,,,47,7,0,False,service,production,payment-service
INFO,38.56,200.0,502,68,0,False,service,production,notification-service
INFO,28.42,200.0,39,5,0,False,service,production,notification-service
INFO,48.25,200.0,495,63,0,False,service,production,order-service
INFO,,,35,4,0,False,service,production,order-service
INFO,24.85,200.0,323,30,0,False,service,production,order-service
INFO,,248.0,516,64,0,False,service,production,notification-service
INFO,58.47,404.0,335,33,0,False,service,production,user-service
INFO,78.83,,47,6,0,False,service,production,product-service
DEBUG,,,51,5,0,False,service,production,notification-service
INFO,38.7,200.0,510,67,0,False,service,production,analytics-service
INFO,,,41,5,0,False,service,production,user-service
INFO,,,46,5,0,False,service,production,notification-service
INFO,86.72,,50,6,0,False,service,production,notification-service
INFO,76.53,200.0,327,33,0,False,service,production,product-service
INFO,87.93,200.0,37,5,0,False,service,production,product-service
INFO,87.17,200.0,311,27,0,False,service,production,product-service
INFO,66.61,204.0,64,6,0,False,service,production,product-service
INFO,,,524,65,0,False,service,production,user-service
INFO,,184.0,494,61,0,False,service,production,user-service
INFO,38.4,200.0,502,64,0,False,service,production,notification-service
DEBUG,,,27,4,0,False,service,production,user-service
INFO,,450.0,47,5,0,False,service,production,product-service
INFO,56.98,,55,6,0,False,service,production,payment-service
INFO,49.99,200.0,35,5,0,False,service,production,user-service
INFO,30.37,,56,6,0,False,service,production,analytics-service
INFO,,,54,5,0,False,service,production,order-service
DEBUG,,,73,7,0,False,service,production,payment-service
INFO,22.52,201.0,348,34,0,False,service,production,notification-service
INFO,52.87,204.0,32,5,0,False,service,production,user-service
INFO,41.38,200.0,305,26,0,False,service,production,order-service
DEBUG,,,54,6,0,False,service,production,analytics-service
DEBUG,,211.0,48,5,0,False,api,production,api-gateway
INFO,,,30,4,0,False,service,production,notification-service
INFO,61.95,200.0,480,64,0,False,service,production,user-service
INFO,,110.0,511,64,0,False,service,production,product-service
INFO,72.48,200.0,355,34,0,False,service,production,product-service
INFO,86.72,200.0,480,63,0,False,api,production,api-gateway
DEBUG,,493.0,48,5,0,False,api,production,api-gateway
INFO,99.66,200.0,493,67,0,False,service,production,user-service
INFO,475.27,475.0,381,59,0,False,service,production,product-service
INFO,55.58,200.0,330,30,0,False,api,production,api-gateway
INFO,63.69,,52,6,0,False,service,production,notification-service
INFO,,195.0,500,65,0,False,service,production,payment-service
INFO,42.64,,64,6,0,False,service,production,notification-service
INFO,,110.0,259,20,0,False,service,production,order-service
DEBUG,,,248,31,0,False,service,production,analytics-service
INFO,,231.0,41,5,0,False,service,production,payment-service
INFO,88.64,,101,16,0,False,service,production,notification-service
DEBUG,,231.0,74,7,0,False,api,production,api-gateway
INFO,39.81,200.0,35,5,0,False,api,production,api-gateway
INFO,93.07,200.0,323,30,0,False,service,production,order-service
INFO,,,22,5,0,False,service,production,notification-service
INFO,27.0,200.0,505,67,0,False,service,production,analytics-service
INFO,,,35,4,0,False,service,production,analytics-service
INFO,88.62,201.0,304,26,0,False,service,production,notification-service
DEBUG,15.6,,40,6,0,False,service,production,notification-service
INFO,,,55,5,0,False,service,production,product-service
INFO,98.72,,57,6,0,False,service,production,order-service
DEBUG,,,273,33,0,False,service,production,payment-service
INFO,89.57,200.0,442,60,0,False,service,production,order-service
INFO,,,24,4,0,False,service,production,order-service
INFO,,196.0,55,5,0,False,service,production,notification-service
INFO,,,538,66,0,False,service,production,notification-service
INFO,44.05,200.0,492,64,0,False,api,production,api-gateway
INFO,90.08,200.0,324,30,0,False,service,production,order-service
INFO,94.45,204.0,285,26,0,False,service,production,payment-service
INFO,,,30,4,0,False,service,production,notification-service
INFO,63.22,403.0,336,34,0,False,service,production,product-service
INFO,32.36,200.0,41,5,0,False,service,production,order-service
INFO,,,24,4,0,False,service,production,analytics-service
DEBUG,,,243,31,0,False,service,production,user-service
INFO,,,47,5,0,False,service,production,product-service
INFO,35.72,200.0,39,5,0,False,service,production,notification-service
INFO,40.53,200.0,506,68,0,False,service,production,user-service
INFO,29.68,200.0,481,61,0,False,service,production,analytics-service
INFO,20.12,115.0,47,6,0,False,service,production,product-service
INFO,70.8,200.0,492,63,0,False,service,production,payment-service
INFO,45.68,200.0,40,5,0,False,service,production,analytics-service
INFO,24.16,200.0,323,27,0,False,service,production,notification-service
DEBUG,,313.0,48,5,0,False,service,production,analytics-service
INFO,32.96,313.0,59,6,0,False,service,production,analytics-service
INFO,,162.0,291,20,0,False,service,production,product-service
ERROR,,313.0,47,5,0,False,service,production,product-service
INFO,364.84,364.0,413,61,0,False,api,production,api-gateway
INFO,45.47,200.0,490,64,0,False,api,production,api-gateway
INFO,445.11,445.0,362,53,0,False,service,production,notification-service
ERROR,,555.0,39,6,0,False,service,production,notification-service
DEBUG,87.81,,261,33,0,False,service,production,order-service
DEBUG,,,275,33,0,False,service,production,order-service
INFO,37.64,200.0,320,29,0,False,service,production,notification-service
INFO,46.63,200.0,288,26,0,False,service,production,notification-service
DEBUG,36.26,,86,9,0,False,service,production,user-service
INFO,,,30,4,0,False,service,production,payment-service
INFO,59.77,201.0,41,5,0,False,service,production,order-service
DEBUG,,,244,31,0,False,api,production,api-gateway
INFO,26.66,394.0,57,6,0,False,service,production,analytics-service
INFO,251.8,251.0,76,12,0,False,service,production,user-service
INFO,83.54,200.0,334,34,0,False,service,production,user-service
INFO,41.49,200.0,33,5,0,False,service,production,product-service
DEBUG,,,27,4,0,False,api,production,api-gateway
INFO,270.75,,102,16,0,False,service,production,order-service
INFO,,104.0,290,20,0,False,service,production,payment-service
INFO,48.95,200.0,35,5,0,False,service,production,notification-service
INFO,,107.0,389,48,0,False,api,production,api-gateway
INFO,450.86,450.0,76,12,0,False,api,production,api-gateway
INFO,69.73,200.0,39,5,0,False,service,production,analytics-service
INFO,89.92,200.0,507,67,0,False,service,production,user-service
ERROR,91.72,444.0,55,6,0,False,service,production,notification-service
INFO,,,34,4,0,False,api,production,api-gateway
INFO,,214.0,257,18,0,False,service,production,analytics-service
INFO,84.23,200.0,509,67,0,False,service,production,order-service
INFO,,230.0,406,49,0,False,service,production,order-service
INFO,64.6,200.0,464,60,0,False,service,production,analytics-service
DEBUG,,,47,7,0,False,service,production,analytics-service
INFO,41.96,559.0,416,61,0,False,api,production,api-gateway
INFO,,,46,5,0,False,service,production,notification-service
DEBUG,,,27,4,0,False,service,production,product-service
INFO,,202.0,263,19,0,False,service,production,order-service
ERROR,,,71,7,0,False,service,production,product-service
ERROR,24.99,,51,6,0,False,service,production,user-service
INFO,52.86,200.0,493,64,0,False,api,production,api-gateway
INFO,,162.0,524,62,0,False,service,production,analytics-service
INFO,,,30,4,0,False,service,production,user-service
DEBUG,76.35,,86,9,0,False,service,production,order-service
INFO,99.89,200.0,352,34,0,False,service,production,notification-service
INFO,53.44,200.0,335,30,0,False,service,production,payment-service
INFO,34.17,200.0,336,33,0,False,service,production,notification-service
INFO,51.3,200.0,448,60,0,False,service,production,user-service
INFO,,,34,4,0,False,service,production,order-service
INFO,465.3,465.0,105,16,0,False,service,production,order-service
INFO,,221.0,510,64,0,False,service,production,notification-service
INFO,39.06,200.0,476,64,0,False,service,production,user-service
INFO,35.02,200.0,300,27,0,False,api,production,api-gateway
INFO,20.73,,53,6,0,False,service,production,notification-service
INFO,,,407,49,0,False,service,production,order-service
INFO,,116.0,485,59,0,False,api,production,api-gateway
INFO,,,50,5,0,False,service,production,analytics-service
INFO,,,24,4,0,False,service,production,user-service
INFO,73.02,200.0,457,60,0,False,service,production,analytics-service
INFO,,234.0,288,20,0,False,service,production,notification-service
INFO,,,22,5,0,False,service,production,product-service
INFO,24.55,200.0,354,34,0,False,service,production,notification-service
INFO,,429.0,52,5,0,False,api,production,api-gateway
INFO,,,34,4,0,False,service,production,order-service
DEBUG,,,270,33,0,False,service,production,product-service
INFO,,166.0,365,29,0,False,service,production,notification-service
INFO,92.23,200.0,462,60,0,False,service,production,analytics-service
INFO,84.04,,52,6,0,False,service,production,user-service
DEBUG,,,273,33,0,False,api,production,api-gateway
INFO,55.96,200.0,30,5,0,False,service,production,user-service
ERROR,51.13,,55,6,0,False,service,production,product-service
INFO,28.14,174.0,55,6,0,False,api,production,api-gateway
INFO,,195.0,493,59,0,False,api,production,api-gateway
INFO,53.12,174.0,51,6,0,False,service,production,analytics-service
DEBUG,,,267,33,0,False,service,production,analytics-service
INFO,42.98,363.0,59,6,0,False,service,production,analytics-service
INFO,,207.0,257,18,0,False,service,production,notification-service
INFO,70.61,200.0,327,30,0,False,service,production,product-service
INFO,58.59,200.0,291,26,0,False,service,production,product-service
INFO,,123.0,395,48,0,False,service,production,user-service
INFO,81.3,550.0,55,6,0,False,service,production,payment-service
INFO,84.33,404.0,43,5,0,False,service,production,order-service
INFO,,200.0,534,65,0,False,service,production,order-service
INFO,46.19,200.0,36,5,0,False,service,production,order-service
INFO,63.78,200.0,300,27,0,False,service,production,product-service
INFO,80.15,200.0,475,61,0,False,service,production,product-service
INFO,,132.0,258,18,0,False,api,production,api-gateway
DEBUG,,,100,9,0,False,service,production,user-service
DEBUG,,,48,5,0,False,service,production,order-service
INFO,97.44,200.0,353,33,0,False,service,production,notification-service
DEBUG,,,77,7,0,False,service,production,order-service
DEBUG,,,273,33,0,False,api,production,api-gateway
INFO,,238.0,381,48,0,False,service,production,product-service
INFO,49.26,503.0,485,64,0,False,service,production,user-service
INFO,385.7,512.0,122,17,0,False,service,production,user-service
INFO,96.64,200.0,28,5,0,False,service,production,order-service
INFO,,150.0,386,48,0,False,service,production,order-service
INFO,98.95,201.0,352,34,0,False,service,production,analytics-service
ERROR,,,52,5,0,False,service,production,analytics-service
INFO,48.1,200.0,458,60,0,False,service,production,notification-service
DEBUG,,,35,6,0,False,service,production,notification-service
ERROR,98.47,,52,6,0,False,service,production,user-service
INFO,21.58,200.0,41,5,0,False,service,production,user-service
INFO,88.01,200.0,332,30,0,False,api,production,api-gateway
INFO,,,44,5,0,False,api,production,api-gateway
INFO,99.11,204.0,312,27,0,False,api,production,api-gateway
INFO,89.23,,104,16,0,False,service,production,order-service
INFO,,,34,4,0,False,service,production,notification-service
DEBUG,,,31,4,0,False,api,production,api-gateway
INFO,22.97,200.0,359,34,0,False,service,production,analytics-service
INFO,,,35,4,0,False,service,production,payment-service
INFO,,,35,4,0,False,service,production,product-service
DEBUG,14.81,,86,9,0,False,service,production,order-service
INFO,25.67,200.0,522,68,0,False,service,production,analytics-service
INFO,154.51,154.0,378,59,0,False,api,production,api-gateway
INFO,99.14,200.0,349,33,0,False,service,production,analytics-service
INFO,,,54,5,0,False,service,production,product-service
INFO,83.28,200.0,457,61,0,False,service,production,order-service
INFO,96.09,200.0,301,26,0,False,service,production,notification-service
INFO,63.93,200.0,37,5,0,False,service,production,payment-service
DEBUG,,374.0,74,7,0,False,api,production,api-gateway
INFO,,374.0,41,5,0,False,api,production,api-gateway
INFO,,128.0,264,20,0,False,service,production,product-service
INFO,93.85,200.0,35,5,0,False,service,production,product-service
INFO,,111.0,265,19,0,False,api,production,api-gateway
DEBUG,,,31,4,0,False,service,production,notification-service
INFO,70.05,200.0,297,26,0,False,service,production,product-service
INFO,96.98,200.0,44,5,0,False,service,production,product-service
DEBUG,,,246,31,0,False,service,production,product-service
INFO,87.93,200.0,336,33,0,False,api,production,api-gateway
INFO,49.73,,53,6,0,False,api,production,api-gateway
INFO,321.99,321.0,382,59,0,False,api,production,api-gateway
INFO,21.3,105.0,53,6,0,False,api,production,api-gateway
INFO,,212.0,404,33,0,False,service,production,analytics-service
INFO,50.63,105.0,59,6,0,False,service,production,analytics-service
INFO,68.43,334.0,55,6,0,False,api,production,api-gateway
INFO,76.1,201.0,290,26,0,False,service,production,product-service
INFO,,,34,4,0,False,service,production,user-service
INFO,27.38,200.0,333,29,0,False,service,production,notification-service
INFO,88.13,200.0,320,27,0,False,service,production,analytics-service
INFO,239.89,239.0,87,15,0,False,service,production,analytics-service
DEBUG,,524.0,66,7,0,False,service,production,payment-service
INFO,45.19,200.0,37,5,0,False,service,production,payment-service
DEBUG,91.23,,60,7,0,False,service,production,user-service
INFO,,166.0,411,49,0,False,service,production,analytics-service
INFO,,210.0,407,49,0,False,service,production,order-service
INFO,82.15,200.0,331,30,0,False,api,production,api-gateway
INFO,58.38,200.0,493,64,0,False,api,production,api-gateway
INFO,,142.0,397,35,0,False,api,production,api-gateway
INFO,,185.0,389,48,0,False,service,production,order-service
INFO,75.66,,59,6,0,False,service,production,order-service
INFO,,,396,49,0,False,service,production,notification-service
INFO,81.76,241.0,57,6,0,False,service,production,order-service
INFO,,180.0,490,58,0,False,service,production,analytics-service
INFO,88.58,200.0,480,64,0,False,service,production,payment-service
INFO,,,30,4,0,False,api,production,api-gateway
INFO,,214.0,279,21,0,False,api,production,api-gateway
INFO,,251.0,382,49,0,False,service,production,payment-service
INFO,51.25,200.0,473,64,0,False,service,production,payment-service
INFO,,,24,4,0,False,service,production,product-service
INFO,69.44,,58,6,0,False,api,production,api-gateway
INFO,,154.0,501,60,0,False,service,production,analytics-service
INFO,62.51,200.0,37,5,0,False,service,production,payment-service
INFO,28.18,200.0,28,5,0,False,service,production,user-service
INFO,67.2,200.0,37,5,0,False,service,production,user-service
INFO,,,34,4,0,False,service,production,order-service
INFO,82.95,200.0,490,64,0,False,service,production,order-service
INFO,29.98,,49,6,0,False,service,production,payment-service
INFO,,178.0,271,19,0,False,service,production,order-service
INFO,53.28,200.0,494,64,0,False,service,production,notification-service
INFO,80.75,504.0,320,29,0,False,service,production,user-service
INFO,41.82,307.0,55,6,0,False,service,production,user-service
INFO,69.36,200.0,509,67,0,False,service,production,order-service
DEBUG,,,273,33,0,False,service,production,order-service
INFO,31.31,592.0,54,6,0,False,service,production,product-service
INFO,,169.0,396,35,0,False,api,production,api-gateway
INFO,26.6,200.0,493,64,0,False,service,production,payment-service
INFO,67.37,201.0,495,64,0,False,service,production,analytics-service
INFO,49.04,,57,6,0,False,service,production,product-service
INFO,,178.0,368,47,0,False,service,production,notification-service
INFO,83.66,,55,6,0,False,service,production,product-service
DEBUG,85.39,,40,6,0,False,service,production,payment-service
INFO,56.66,,57,6,0,False,api,production,api-gateway
DEBUG,66.87,,86,9,0,False,service,production,notification-service
INFO,,237.0,397,35,0,False,service,production,analytics-service
INFO,27.31,200.0,511,68,0,False,service,production,analytics-service
ERROR,,255.0,52,5,0,False,service,production,user-service
INFO,159.29,159.0,235,31,0,False,service,production,user-service
DEBUG,34.3,,40,6,0,False,service,production,analytics-service
INFO,77.05,200.0,496,67,0,False,api,production,api-gateway
INFO,52.08,200.0,30,5,0,False,service,production,product-service
DEBUG,,,275,33,0,False,service,production,user-service
INFO,,,24,4,0,False,service,production,order-service
INFO,,,24,4,0,False,service,production,order-service
INFO,52.8,200.0,499,64,0,False,service,production,analytics-service
INFO,54.11,200.0,462,60,0,False,service,production,analytics-service
INFO,,,47,5,0,False,service,production,notification-service
INFO,27.07,201.0,359,34,0,False,service,production,notification-service
DEBUG,,,81,9,0,False,service,production,payment-service
INFO,63.34,200.0,354,34,0,False,service,production,payment-service
INFO,,177.0,55,5,0,False,service,production,user-service
INFO,,177.0,36,5,0,False,service,production,analytics-service
DEBUG,21.45,177.0,57,7,0,False,service,production,payment-service
INFO,,177.0,44,5,0,False,service,production,order-service
INFO,,136.0,379,30,0,False,api,production,api-gateway
INFO,43.93,200.0,486,64,0,False,api,production,api-gateway
INFO,25.31,200.0,40,5,0,False,service,production,product-service
INFO,97.57,345.0,49,6,0,False,service,production,product-service
INFO,346.21,346.0,84,15,0,False,service,production,order-service
INFO,,,50,5,0,False,service,production,order-service
INFO,355.29,,102,16,0,False,service,production,payment-service
DEBUG,57.58,,253,33,0,False,service,production,payment-service
DEBUG,,,100,9,0,False,service,production,notification-service
INFO,185.29,185.0,359,53,0,False,service,production,analytics-service
DEBUG,,,35,6,0,False,service,production,order-service
INFO,70.5,200.0,38,5,0,False,api,production,api-gateway
INFO,52.18,200.0,41,5,0,False,service,production,analytics-service
INFO,23.87,200.0,511,67,0,False,service,production,analytics-service
INFO,,,47,5,0,False,api,production,api-gateway
INFO,75.03,,359,53,0,False,api,production,api-gateway
INFO,74.75,286.0,61,6,0,False,service,production,notification-service
DEBUG,,,27,4,0,False,service,production,notification-service
DEBUG,,,248,33,0,False,service,production,user-service
INFO,79.86,200.0,321,30,0,False,service,production,user-service
INFO,,200.0,403,49,0,False,service,production,payment-service
DEBUG,,,243,31,0,False,service,production,analytics-service
INFO,28.94,465.0,55,6,0,False,api,production,api-gateway
INFO,77.69,200.0,339,33,0,False,service,production,product-service
DEBUG,,,240,31,0,False,service,production,order-service
INFO,71.35,,60,6,0,False,service,production,order-service
ERROR,,,51,5,0,False,service,production,analytics-service
INFO,,158.0,513,62,0,False,service,production,analytics-service
INFO,20.37,200.0,41,5,0,False,service,production,product-service
INFO,64.44,201.0,42,5,0,False,service,production,analytics-service
ERROR,,,41,5,0,False,service,production,notification-service
INFO,,213.0,384,36,0,False,service,production,analytics-service
INFO,32.28,200.0,38,5,0,False,service,production,payment-service
INFO,,,34,4,0,False,service,production,user-service
INFO,,254.0,288,20,0,False,service,production,notification-service
DEBUG,,,267,33,0,False,service,production,product-service
INFO,63.13,200.0,476,63,0,False,api,production,api-gateway
INFO,49.76,200.0,298,26,0,False,service,production,analytics-service
INFO,29.06,,55,6,0,False,service,production,product-service
INFO,43.02,204.0,469,64,0,False,service,production,user-service
DEBUG,,,31,4,0,False,api,production,api-gateway
INFO,58.76,200.0,334,30,0,False,service,production,notification-service
INFO,28.03,200.0,35,5,0,False,service,production,payment-service
INFO,308.7,308.0,212,25,0,False,service,production,product-service
INFO,28.61,,49,6,0,False,api,production,api-gateway
INFO,44.21,204.0,40,5,0,False,service,production,user-service
INFO,,102.0,382,32,0,False,service,production,notification-service
INFO,96.93,,90,13,0,False,service,production,payment-service
INFO,,105.0,408,33,0,False,service,production,product-service
INFO,,228.0,39,6,0,False,service,production,product-service
INFO,32.69,200.0,41,5,0,False,service,production,notification-service
INFO,40.45,504.0,40,5,0,False,service,production,order-service
INFO,,158.0,484,58,0,False,service,production,user-service
INFO,72.99,440.0,56,6,0,False,service,production,analytics-service
INFO,32.25,404.0,319,30,0,False,service,production,product-service
DEBUG,49.39,,86,9,0,False,api,production,api-gateway
INFO,43.17,,55,6,0,False,service,production,user-service
DEBUG,,,77,7,0,False,service,production,payment-service
INFO,22.44,200.0,515,67,0,False,service,production,order-service
INFO,49.48,200.0,36,5,0,False,service,production,order-service
INFO,,184.0,477,58,0,False,service,production,payment-service
INFO,,182.0,399,32,0,False,api,production,api-gateway
INFO,99.15,201.0,44,5,0,False,service,production,product-service
INFO,,224.0,381,48,0,False,service,production,product-service
DEBUG,28.25,,40,6,0,False,service,production,product-service
INFO,81.88,200.0,471,63,0,False,service,production,order-service
INFO,84.54,200.0,458,60,0,False,service,production,order-service
INFO,,249.0,517,62,0,False,service,production,order-service
INFO,99.55,200.0,40,5,0,False,service,production,analytics-service
INFO,,116.0,278,19,0,False,api,production,api-gateway
INFO,49.38,200.0,33,5,0,False,service,production,product-service
INFO,61.85,304.0,340,30,0,False,service,production,analytics-service
INFO,81.42,,50,6,0,False,service,production,order-service
INFO,38.86,200.0,343,34,0,False,api,production,api-gateway
DEBUG,,,44,5,0,False,service,production,notification-service
INFO,,,41,5,0,False,api,production,api-gateway
INFO,,,24,4,0,False,service,production,analytics-service
INFO,,230.0,484,58,0,False,service,production,user-service
INFO,,,35,4,0,False,service,production,payment-service
INFO,,129.0,380,31,0,False,service,production,analytics-service
INFO,67.1,238.0,53,6,0,False,api,production,api-gateway
ERROR,78.82,238.0,61,6,0,False,service,production,product-service
INFO,20.66,401.0,38,5,0,False,service,production,analytics-service
INFO,58.81,200.0,300,26,0,False,service,production,notification-service
INFO,,208.0,400,36,0,False,service,production,product-service
DEBUG,,,81,9,0,False,service,production,notification-service
INFO,55.28,200.0,42,5,0,False,service,production,product-service
INFO,45.99,401.0,38,5,0,False,service,production,analytics-service
INFO,,,34,4,0,False,service,production,payment-service
DEBUG,,,77,7,0,False,service,production,payment-service
INFO,,,47,5,0,False,service,production,analytics-service
INFO,,,41,5,0,False,service,production,order-service
INFO,58.89,223.0,55,6,0,False,service,production,analytics-service
DEBUG,,,81,9,0,False,api,production,api-gateway
INFO,,,35,4,0,False,service,production,notification-service
INFO,75.55,200.0,465,60,0,False,service,production,order-service
DEBUG,,,27,4,0,False,service,production,user-service
INFO,74.86,200.0,349,34,0,False,api,production,api-gateway
INFO,,,24,4,0,False,service,production,notification-service
INFO,45.67,,60,6,0,False,api,production,api-gateway
INFO,,222.0,375,29,0,False,api,production,api-gateway
INFO,67.6,200.0,35,5,0,False,service,production,notification-service
DEBUG,43.5,,86,9,0,False,service,production,notification-service
INFO,66.18,200.0,320,27,0,False,service,production,payment-service
INFO,486.59,486.0,272,33,0,False,api,production,api-gateway
INFO,,114.0,272,19,0,False,service,production,user-service
DEBUG,45.17,,40,6,0,False,service,production,notification-service
INFO,,,35,4,0,False,api,production,api-gateway
DEBUG,,,35,6,0,False,service,production,order-service
INFO,,146.0,39,6,0,False,service,production,user-service
INFO,85.94,433.0,52,6,0,False,service,production,user-service
INFO,,157.0,535,66,0,False,service,production,user-service
INFO,91.38,200.0,340,30,0,False,service,production,product-service
DEBUG,,,73,7,0,False,service,production,product-service
